,btc_price,btc_volume,eth_price,eth_volume,sol_price,sol_volume,btc_price_return,eth_price_return,sol_price_return,btc_price_MA7,btc_price_MA30,eth_price_MA7,eth_price_MA30,sol_price_MA7,sol_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower
2021-01-27,30424.62,22403.70666206,1240.62,141198.79745693,3.69058704,35195110.0,-0.06398831178300379,-0.09308751717886499,-0.08814728060837584,31915.27571428571,,1271.3799999999999,,3.5590294428571427,,29.768769178513665,-429.38065458149504,326.84087242252747,35255.6265,41283.470640964406,29227.78235903559,55.17319319658698,92.41524744456365,103.18062033739197,1244.1435,1428.2080209845253,1060.0789790154745,52.731673630804934,0.34533906098116196,0.3611518840677824,3.5087167025,4.033502528858149,2.9839308761418515
2021-01-28,33484.87,17879.35697563,1331.71,108281.42161391,3.82207203,31410527.0,0.10058465808282913,0.07342296593638675,0.03562712071952645,32296.231428571427,,1303.0,,3.677820308571429,,34.7660825651856,-371.7094321057084,187.13081151688033,34896.5165,40399.88306159242,29393.14993840757,54.697047570098796,90.6207016604078,100.66863660199515,1249.837,1437.4853280921766,1062.1886719078234,58.682885482033114,0.3402634661590205,0.35697420048603,3.538825953,4.06293691218639,3.0147149938136097
2021-01-29,34249.64,31438.57504282,1379.35,151815.79334246,3.83467603,44053151.0,0.022839270392866817,0.03577355430236295,0.00329768772044825,32475.885714285716,,1323.6542857142856,,3.7475984442857144,,42.5959409147266,-261.28212752089894,97.44822370932448,34597.0455,39494.85332839564,29699.237671604355,56.94103868535665,91.9823458276885,98.93137844713382,1254.799,1450.8769840455527,1058.7210159544472,59.377234194668574,0.33341466148459054,0.35226229268574216,3.5612906575,4.096115244046888,3.026466070953112
2021-01-30,34323.0,7281.28566632,1378.15,70078.00563981,4.22427607,53378198.0,0.002141920323833979,-0.0008699749882189467,0.10159920602210559,32790.95857142857,34809.746666666666,1344.1728571428573,1201.4503333333334,3.8504790242857143,3.2267581746666667,44.83879942534324,-165.93535466931644,44.7715080335963,34404.509000000005,39003.97121308032,29805.046786919695,56.85650535864516,91.90520270145362,97.52614329799779,1260.9064999999998,1464.6035045280091,1057.2094954719905,61.74270825518734,0.3553283970646284,0.3528755135615194,3.599198914,4.207981498581894,2.9904163294181054
2021-01-31,33141.38,4750.12315608,1314.17,46723.36567596,4.26414394,78376267.0,-0.03442647787198094,-0.04642455465660489,0.009437799362388866,32912.75142857143,34934.371333333336,1332.8400000000001,1220.8833333333334,3.940440858571429,3.307493504333334,42.23674834421342,-183.6027508150146,-0.9033437361258763,34288.799,38893.36123708113,29684.236762918863,53.52278838980552,85.69359252903064,95.15963314420436,1272.224,1459.9559358076958,1084.492064192304,57.48792422523528,0.3716282946607876,0.35662606978137307,3.657001615,4.288552407454165,3.025450822545835
2021-02-01,33532.74,8374.05662032,1375.28,60834.72958926,4.61160183,39361629.0,0.01180880216816571,0.04650083322553389,0.08148362130571019,33094.39714285714,34978.244999999995,1341.0342857142857,1240.873,4.07067241,3.401237730666667,40.843014711340054,-164.13278767200973,-33.54923252330265,34263.685,38879.54041590812,29647.829584091873,54.9378458847079,84.72525302039094,93.07275711944169,1286.807,1457.3796400100541,1116.234359989946,62.35374004151837,0.4078812279379975,0.36687710141269797,3.7069118024999996,4.4683657693531496,2.9454578356468497
2021-02-02,34819.31,3884.64407886,1424.14,58237.73749385,5.26750803,98755962.0,0.038367577478011006,0.03552731080216409,0.14222958186309853,33425.08,35035.62766666667,1349.06,1255.7,4.24498071,3.504762932,46.849005536496165,-44.375719253170246,-35.71452986927617,34134.975999999995,38521.21753861714,29748.734461382854,52.42078715544189,86.89871633390248,91.83794896233385,1301.476,1465.8936112221545,1137.0583887778457,71.36050542525719,0.4839593058282561,0.3902935422958096,3.794598103,4.820421665213523,2.7687745407864766
2021-02-03,37691.63,8777.33287657,1667.28,106199.11273943,5.71599007,49386327.0,0.08249215736900006,0.17072759700591233,0.08514121619668424,34463.224285714285,35225.15266666667,1410.0114285714285,1276.5109999999997,4.534324,3.6124593700000003,55.52003058411637,279.08769012630364,27.245914129839793,34062.84,38139.41675534651,29986.26324465348,60.63451478281315,107.00705692045563,94.87177055395821,1323.1895,1551.7331354949806,1094.6458645050193,73.87825546620034,0.5738257768154589,0.42699998919973947,3.9164894109999997,5.2244717386286945,2.608507083371305
2021-02-04,36996.32,11762.80234811,1598.89,100659.42170598,6.42606497,108249482.0,-0.01844733167549395,-0.04101890504294414,0.12422605555716082,34964.86,35323.728333333325,1448.18,1293.0416666666667,4.9063229914285715,3.7547543013333335,69.43278196396871,473.8666269321475,116.57005669030134,34074.8275,38186.01942077776,29963.63557922224,71.02065404475044,116.08638864017166,99.11469417120091,1341.7525,1596.4309832004121,1087.074016799588,91.40134539269688,0.6943388070553986,0.4804677527708713,4.075284613,5.759642489885315,2.390926736114685
2021-02-05,38320.0,5211.97488137,1721.04,77705.65401435,6.68171978,92892157.0,0.03577869366466713,0.07639675024548276,0.039784037539850825,35546.340000000004,35372.73033333333,1496.9928571428572,1309.9813333333332,5.313043527142858,3.9131710613333337,67.70552665894812,726.6637241226781,238.5887901767767,34190.8275,38647.167766111095,29734.487233888904,70.96443198965295,131.6210629090067,105.61596791876207,1366.395,1666.1871654465929,1066.602834553407,91.18890002640839,0.8012392707812159,0.5446220563729403,4.237017847,6.255444597659233,2.218591096340767
2021-02-06,39282.1,8635.66020711,1679.46,75746.50362619,6.11080694,102365494.0,0.02510699373695191,-0.024159810347231914,-0.08544399627606059,36254.78285714286,35365.117333333335,1540.037142857143,1325.078,5.582547937142857,4.037773124666667,73.67134260326917,993.1917777719864,389.50938769581865,34363.97,39326.9875460118,29400.9524539882,68.52249641988878,138.97522579303427,112.28781949361651,1388.7205,1712.2345748243774,1065.2064251756224,79.20963502129793,0.8303193588765856,0.6017615168736694,4.35165124,6.524426857534703,2.1788756224652968
2021-02-07,38858.39,5973.24016085,1615.44,79754.24042088,6.70046282,105451103.0,-0.010786337797622836,-0.03811939551998855,0.0964939468370769,37071.49857142857,35304.827999999994,1583.0757142857144,1338.3313333333333,5.930593491428572,4.153792318,71.3493150862999,1156.8914006850027,542.9857902936556,34476.042,39745.06806823809,29207.01593176191,60.03236538531082,138.0462625164971,117.43950809819265,1406.5994999999998,1739.0625671359946,1074.136432864005,81.15017818962761,0.8906786507020001,0.6595449436393356,4.496898627999999,6.890320457798846,2.103476798201153
2021-02-08,46416.45,19053.71343569,1752.3,110082.25161197,7.88325024,155254261.0,0.19450265438171765,0.08471995245877273,0.17652324201688496,38912.02857142857,35510.741,1636.935714285714,1354.0710000000001,6.397971835714286,4.303721261333334,80.88459190455015,1874.8843086574852,809.3654939664216,35000.983499999995,42496.335661522,27505.631338477993,68.60459139969163,146.66287234238393,123.28418094703092,1425.7334999999998,1791.6051155199211,1059.8618844800785,84.63762220748048,1.0221719225230288,0.7320703394160744,4.7089678415,7.501704760932155,1.9162309220678453
2021-02-09,46505.2,12505.08248337,1772.94,67940.076017,7.81679296,121037873.0,0.0019120376504451198,0.011778804999144077,-0.008430187800305022,40581.44142857143,35788.456666666665,1686.7642857142857,1371.3023333333333,6.762155397142857,4.448743995333333,80.75479191644587,2423.127933893382,1132.1179819518138,35551.398,44646.20132670221,26456.59467329779,67.79349736379615,153.38890143853564,129.30512504533186,1445.4905,1841.8668861719516,1049.1141138280486,82.73387902433174,1.108243598365453,0.8073049912059501,4.9136285905,7.988036226209422,1.8392209547905782
2021-02-10,44854.63,9483.3289564,1743.14,87952.33232993,9.07221413,120679902.0,-0.03549216001651423,-0.01680823942152576,0.16060565713128483,41604.72714285714,36101.75833333333,1697.6014285714284,1393.1463333333334,7.241615977142857,4.647548135666667,82.30729929524016,2693.380142452639,1444.370414051979,36253.220499999996,45956.11266188217,26550.32833811782,74.14893412529076,154.53335270830098,134.3507705779257,1477.1290000000001,1861.7168776807018,1092.5411223192984,90.42465524510048,1.263196673075437,0.8984833275798476,5.2177124985,8.670952745759493,1.7644722512405075
2021-02-11,47981.48,9390.81635484,1788.18,75222.08919245,9.21535206,53600048.0,0.06971075226793766,0.025838429500785853,0.015777618114928726,43174.03571428572,36566.64033333333,1724.642857142857,1416.6316666666667,7.640085561428571,4.834279935,82.35990576377638,3123.857740127816,1780.2678792671466,37002.6915,47888.47962701805,26116.90337298195,72.95180056515926,157.261873187937,138.93299109992796,1504.7995,1895.551521968704,1114.0474780312961,90.44138898515976,1.3816216613744228,0.9951109943387626,5.5111686475,9.278045495007609,1.744291799992391
2021-02-12,47395.84,5970.13590277,1845.93,69275.68002034,9.24701214,91484664.0,-0.012205542638534794,0.03229540650270102,0.003435580083524181,44470.58428571428,36900.051999999996,1742.4842857142855,1440.4706666666666,8.00655589857143,5.025387605666666,79.58204132331826,3378.8092740314096,2099.976158219999,37766.609,49332.05447626682,26201.163523733172,73.22402739616933,162.2142824162795,143.58924936319826,1535.3700000000001,1932.701050676357,1138.0389493236432,90.4686280425077,1.4611853860944324,1.0883258726898966,5.798313654,9.789848665009284,1.8067786429907162
2021-02-13,47228.48,4271.67215148,1817.2,58072.79926344,8.73245525,91417968.0,-0.0035311115912280977,-0.01556397046475222,-0.05564574612962514,45605.781428571434,37169.85633333334,1762.1614285714288,1459.9436666666668,8.381077085714285,5.207197316999999,78.91802867271073,3526.702022542413,2385.321331084482,38513.591499999995,50511.126738083854,26516.056261916136,71.27077176493387,161.95392745368417,147.26218498129546,1556.555,1967.0019439910322,1146.1080560089679,83.08982096564061,1.4658226790677231,1.1638252339654618,6.0532158615,10.113443511818156,1.992988211181844
2021-02-14,48662.5,5201.6939256,1802.0,62494.24175093,8.73889637,93500423.0,0.030363458658843046,-0.008364516839093117,0.00073760698630565,47006.368571428575,37566.72066666667,1788.8128571428572,1479.0893333333333,8.672281878571429,5.390155165,84.39004178797589,3716.7768309479943,2651.612431057185,39333.6555,51766.0168464682,26901.294153531802,74.80651296185178,158.6917812299564,149.54810423102765,1580.759,1989.0408191242013,1172.4771808757987,83.00643327656232,1.453265175396453,1.22171322225166,6.305161631500001,10.375891881200697,2.234431381799304
2021-02-15,47659.76,4939.74278634,1799.92,63239.99172363,8.86173916,109854635.0,-0.02060601078859492,-0.0011542730299666237,0.014057014158184833,47183.98428571429,37955.37933333334,1795.6157142857144,1498.1470000000002,8.81206601,5.570644633666666,80.47548330980497,3743.3487539899943,2869.9596956437467,40091.417,52618.2736420187,27564.5603579813,72.97238812429674,154.16158938823264,150.47080126246865,1602.357,2008.9384777203477,1195.7755222796523,82.42403829233005,1.4366646737121656,1.2647035125437611,6.545881093,10.623831311704135,2.467930874295865
2021-02-16,49166.53,8376.07608814,1781.16,87870.25276779,8.29786682,71625205.0,0.03161514031963231,-0.010422685452686764,-0.06362998614822701,47564.17428571428,38400.28866666667,1796.7900000000002,1516.4206666666666,8.880790847142858,5.719968891666667,80.65923066534235,3841.706143792253,3064.308985273448,41028.5125,53312.24504192348,28744.77995807651,69.96443509964884,147.35894233972294,149.84842947791952,1629.384,2005.436361046197,1253.3316389538031,73.44768434866319,1.362305066367357,1.2842238233084804,6.776245082,10.692375528312452,2.8601146356875486
2021-02-17,52174.28,9571.64796874,1851.26,65212.37484467,8.2225771,89948578.0,0.06117474631624398,0.0393563744975185,-0.009073382549178888,48609.83857142857,38918.86633333333,1812.2357142857145,1536.2006666666666,8.759414128571429,5.867537626333333,80.7705333418886,4114.92112276789,3274.4314127723364,41962.983,54666.772680795984,29259.193319204016,62.75689918180558,145.94195171949787,149.06713392623521,1655.3615000000002,2016.3092541009564,1294.413745899044,70.58370589122259,1.2825152531329067,1.2838821092733657,6.9962703355,10.702392854170029,3.290147816829971
2021-02-18,51579.54,6330.14291878,1939.05,72480.32210128,8.98045158,77306770.0,-0.0113991031596411,0.04742175599321552,0.09216994511367971,49123.84714285714,39440.93033333333,1833.7885714285715,1555.1816666666668,8.725856917142858,6.04549048,81.1171890269768,4234.641107745752,3466.47335176702,42829.477999999996,55681.27312183019,29977.6828781698,72.96826468602296,150.17180862137843,149.28806886526388,1683.3465,2040.9641134997564,1325.7288865002438,70.81283840441836,1.265843531731182,1.280274393764929,7.253559113,10.743702555807678,3.763415670192322
2021-02-19,55988.58,9229.78250415,1958.16,65276.4575562,11.46565342,261175711.0,0.08548040560268677,0.009855341533225204,0.27673461828297063,50351.38142857143,40123.986000000004,1849.8214285714287,1574.5269999999998,9.042805671428571,6.303559661333334,83.3141891764493,4631.899089050392,3699.5584992236945,43912.757,57383.059301528796,30442.4546984712,68.5988140432341,153.29888387360552,150.0902318669322,1712.3470000000002,2059.6785340890165,1365.0154659109842,78.59114105692716,1.4366057938610988,1.311540673784163,7.615627980500001,11.280641410337495,3.950614550662508
2021-02-20,55936.04,5187.25046252,1916.4,57264.99341453,10.00266361,140264810.0,-0.000938405653438612,-0.021326142909670276,-0.1275975957417349,51595.31857142857,40961.24800000001,1863.9928571428572,1601.3946666666666,9.224264008571428,6.537297249333334,82.51637930159237,4886.164697319829,3936.8797388429216,45052.49,58542.75865516416,31562.221344835838,68.57944921899505,150.67059372793028,150.20630423913184,1742.4585000000002,2046.1185693140062,1438.7984306859942,71.01845606679817,1.4373165751439556,1.3366958540561216,7.902553963999999,11.355165478014497,4.449942449985501
2021-02-21,57492.91,3562.96950963,1935.24,27671.26608507,11.08551311,137742366.0,0.027833039307037177,0.009830932999373765,0.10825611479300767,52856.805714285714,41777.943,1883.027142857143,1624.7436666666667,9.559494971428572,6.795273383666667,84.84168919702189,5153.887613230989,4180.281313720536,46250.4985,59688.816277223945,32812.18072277606,76.98916382540594,148.39725422658444,149.84449423662235,1770.4564999999998,2031.8945171504827,1509.0184828495169,72.48424953312542,1.5078749356915608,1.3709316703832095,8.226249528,11.592577728549216,4.859921327450785
2021-02-22,54173.65,17002.83273081,1778.72,166674.70417511,14.45478535,574136241.0,-0.05773337964629033,-0.0808788574026994,0.30393471249974446,53787.36142857142,42513.14833333333,1879.9985714285715,1642.8836666666664,10.35850157,7.160295828333334,67.236000693244,5040.123999050491,4352.2498507865275,47218.215500000006,59959.937787661635,34476.49321233838,52.15807358034373,132.4390850534321,146.3634123999843,1788.1855,1992.6146375333487,1583.7563624666514,77.52390776932407,1.8147457964545968,1.4596944955974869,8.685613393999999,12.780487992345492,4.590738795654507
2021-02-23,48887.93,17766.39814895,1578.14,203281.48041798,15.20153809,485252846.0,-0.09756994405951969,-0.11276648376360521,0.05166128184670682,53747.561428571425,43066.45166666667,1850.9957142857143,1649.0383333333332,11.344740322857145,7.545866728000001,54.30097686379034,4471.902774276023,4376.180435484426,47778.0305,59715.88555818574,35840.17544181426,37.70295179658106,102.42628487442744,137.57598689487293,1783.7285,2002.6311308201825,1564.8258691798173,79.26236305093119,2.094060839884845,1.5865677644549585,9.159890794999999,13.945567258921843,4.374214331078155
2021-02-24,49754.0,8774.36674339,1625.51,70838.77709831,17.30270767,375439707.0,0.01771541564553858,0.030016348359461098,0.13822085420304986,53401.807142857135,43649.54433333334,1818.7457142857143,1659.2913333333333,12.641901832857142,7.999290951333334,59.10143535087945,4044.8415551589787,4309.912659419337,48415.9145,59239.42764999643,37592.401350003565,42.735570569272376,81.52353504900316,126.36549652569899,1785.0595,1999.508419151532,1570.610580848468,80.56501748757094,2.4566481385280863,1.760583839269584,9.70372293,15.538363882819601,3.8690819771803984
2021-02-25,47088.58,7920.69294708,1480.16,44072.41451006,13.81601429,364505276.0,-0.053571974112634146,-0.08941809032242187,-0.2015114308406969,52760.241428571426,44135.679333333326,1753.19,1663.0313333333334,13.332696505714285,8.324913096666668,48.31234969157713,3451.5282745953737,4138.235782454544,48854.3435,58614.03507015304,39094.651929846965,33.07470822252016,52.62282182339709,111.61696158523861,1773.0155,2026.167694661833,1519.863305338167,63.68636441209841,2.4345897337781697,1.8953850181713012,10.0604376555,15.988745229072537,4.132130081927462
2021-02-26,46314.83,8126.22740854,1447.06,52364.48905154,13.58794117,289687328.0,-0.016431797263795178,-0.022362447302994415,-0.01650788101493772,51378.27714285714,44665.353,1680.1757142857145,1669.9126666666666,13.63588047,8.654824901000001,47.97123344487381,2885.6243849846287,3887.713502960561,49205.979999999996,57969.460700788586,40442.499299211406,27.472353692010515,26.739666768311054,94.6415026218531,1761.3955,2051.2965823294508,1471.4944176705496,62.76452534621724,2.371369028361249,1.9905818202092909,10.434294367000001,16.255964722418174,4.612624011581828
2021-02-27,46109.98,3071.56836645,1459.03,74913.18811541,13.20116806,247640940.0,-0.0044229893535180365,0.0082719444943542,-0.028464438074984666,49974.55428571429,45086.189999999995,1614.837142857143,1674.1566666666665,14.092809677142856,8.967461435333332,47.90382442875701,2393.0264727826507,3588.7760969249794,49568.559499999996,57033.236188210554,42103.88281178944,29.38067769679803,7.110987830356862,77.13539966355387,1753.575,2067.497957863361,1439.652042136639,63.23977083000401,2.2639592927968657,2.045257314726806,10.759329629,16.427103735570178,5.091555522429823
2021-02-28,45240.96,6668.91811403,1421.77,147157.76998849,13.08924675,300493226.0,-0.018846679178780912,-0.02553751465014431,-0.008478136896016508,48224.275714285715,45452.56733333333,1541.4842857142855,1675.5706666666667,14.379057340000001,9.275947126000002,43.44897516862253,1910.4934478633513,3253.1195671126543,49509.785,57096.47521625993,41923.094783740074,28.652915482994416,-11.320951369810928,59.444129456880916,1737.0485,2084.2877288822424,1389.8092711177578,62.8090301814367,2.1450780645022984,2.0652214646819047,11.0196294545,16.608885349623144,5.430373559376859
2021-03-01,49629.33,8512.7594378,1570.83,56377.83225247,14.95558834,306451693.0,0.09699993103594617,0.10484114870900352,0.14258586652436667,47575.08714285715,45962.778333333335,1511.7857142857142,1681.993333333333,14.450600624285714,9.633657535,53.33823500000169,1860.737904717309,2974.6432346335855,49665.9915,57119.68893147727,42212.29406852272,38.96026292201971,-13.742089473990063,44.80688567070673,1726.943,2081.471480696912,1372.414519303088,66.2718954613135,2.176374117154678,2.087451995176459,11.3765692235,17.01617452332321,5.736963923676791
2021-03-02,48516.35,4945.78880692,1488.8,38100.18145227,13.95892143,178549852.0,-0.02242585180980694,-0.05222080046854205,-0.06664177211499789,47522.00428571429,46475.27733333334,1499.0228571428572,1687.8143333333333,14.273083958571428,9.956816784666668,48.8830971079193,1711.7659218568224,2722.067772078233,49849.0775,56977.9763162264,42720.1786837736,36.72104938047308,-22.026091242518078,31.440290288061767,1714.2259999999999,2084.2174397530353,1344.2345602469645,64.7747500321843,2.0965856400344087,2.0892787241480493,11.6209045885,17.263579352049717,5.978229824950284
2021-03-03,50379.68,6151.4871525,1568.0,61937.70970425,14.11559105,153830742.0,0.038406228003549314,0.05319720580333165,0.011223619302225707,47611.387142857144,47036.842,1490.8071428571427,1694.2383333333335,13.817781584285715,10.273616425333334,46.790997483724325,1724.1843863181857,2522.4910949262235,49968.9875,57046.10767710999,42891.867322890015,37.2398508027461,-21.94744771367209,20.762742687714997,1703.2169999999999,2077.0263514698545,1329.407648530145,65.31508293164308,2.02267844798822,2.0759586689160834,11.865916538,17.494323964992525,6.237509111007476
2021-03-04,48360.5,5641.61213573,1538.23,81503.09889406,13.09798336,116364466.0,-0.04007925417549296,-0.018985969387755097,-0.07209104361237495,47793.090000000004,47488.215,1499.1028571428574,1698.0413333333336,13.715205737142858,10.534632269666668,44.52290855633899,1553.1909395421317,2328.631063849405,50017.2205,57033.387665401744,43001.05333459826,30.94817096357137,-24.010533863850924,11.808087377401815,1687.8319999999999,2062.2377871010203,1313.4262128989794,60.55832475533016,1.8605468043282354,2.032876295998514,12.058465099,17.571949768831402,6.544980429168598
2021-03-05,48739.21,5219.24690875,1527.29,60074.77956313,12.61044312,90978408.0,0.007830977760775903,-0.0071120703665902285,-0.03722254232578304,48139.43,47856.46766666667,1510.5642857142855,1693.375,13.575563158571429,10.764447371333334,35.70486278039145,1431.7320175433051,2149.251254588185,50092.757,57014.400857779765,43171.11314222023,29.35952095808382,-26.225994136910003,4.20127107453945,1673.3365,2049.0992492405812,1297.5737507594188,53.27058086205567,1.6734256762831965,1.9609861720554507,12.252364492500002,17.54154583289946,6.963183152100543
2021-03-06,48904.63,2141.06029528,1651.16,76977.07129927,13.03645802,118851546.0,0.003393981970573501,0.08110443989026317,0.03378270659849747,48538.66571428572,48253.41133333334,1538.0114285714285,1695.1173333333334,13.552033152857144,10.984793806333334,36.196113306594896,1333.451756518094,1986.091354974167,50104.8635,57016.81439196511,43192.91260803489,38.22056028280603,-17.78151436068083,-0.1952860125046061,1665.7945,2036.7076472446686,1294.8813527553314,59.21322481590982,1.5417345203928328,1.8771358417229274,12.467242575,17.498308780937663,7.4361763690623395
2021-03-07,50967.3,2818.44991057,1727.3,40239.80258044,13.87773228,117548176.0,0.042177397109435466,0.04611303568400382,0.06453242580993646,49356.71428571428,48674.988,1581.6585714285716,1695.3260000000002,13.664673942857144,11.224660889666666,37.43855090039366,1405.7989963813234,1870.0328832555983,50270.2405,57093.5725141022,43446.9084858978,41.21251563609317,-4.888984457815695,-1.134025701566824,1662.1635,2028.9470348583081,1295.379965141692,58.60586401471227,1.4880982620696948,1.799328325792281,12.718042231,17.485520788539567,7.950563673460434
2021-03-08,52427.8,4419.56113432,1835.06,65383.83569739,13.60218811,115525659.0,0.02865562821652312,0.06238638337289415,-0.019855129385735637,49756.49571428571,49113.178,1619.4057142857143,1700.5126666666667,13.471331052857144,11.474373595333335,46.38030617859769,1562.9679279393386,1808.6198921923465,50433.304,57301.30648225558,43565.30151774441,52.48325105782792,13.863954747652087,1.865570388276958,1664.8584999999998,2036.0886142092154,1293.6283857907843,46.75301061670253,1.407136436294362,1.7208899478926971,12.983258295499999,17.282561007331402,8.683955583668595
2021-03-09,54929.02,5428.85596399,1872.78,36537.83968677,14.84631062,134867044.0,0.047707895429523806,0.020555186206445475,0.09146488049855384,50672.59142857143,49648.865666666665,1674.26,1709.0906666666667,13.598100937142858,11.745901855333335,64.16002820243685,1867.8219007789303,1820.4602939096633,50571.041,57691.891943442926,43450.19005655707,65.1635547687177,31.4074375468349,7.7739438199885464,1665.9345,2039.5565196641155,1292.3124803358846,48.69654807210778,1.4269153036636126,1.6620950190468804,13.3144449715,17.053631607493198,9.575258335506803
2021-03-10,55852.29,6916.27818124,1793.51,80810.76160587,14.23108387,103150901.0,0.016808419301855393,-0.04232744903298835,-0.04143970618338033,51454.392857142855,49963.39366666667,1706.4757142857143,1710.4643333333333,13.61459991142857,11.957496309666665,64.25587541827011,2159.0330544193057,1888.1748460115919,50784.6785,58279.485999270866,43289.87100072914,58.37120306146854,38.47087919808223,13.913330895607285,1658.6575,2015.1589362634359,1302.1560637365642,37.34964992573155,1.3770725068313858,1.6050905166037817,13.576976586,16.725592840122513,10.42836033187749
2021-03-11,57772.09,6640.48776529,1826.23,61046.12372644,15.99227905,229272516.0,0.03437280727433012,0.018243555932222266,0.12375692505844249,52798.90571428572,50338.95666666667,1747.6185714285714,1712.2406666666668,14.028070724285714,12.230012512666667,75.87674701485776,2515.7320146284983,2013.6862797349734,50873.854,58665.91400254479,43081.79399745521,69.42445639361928,46.1766425522153,20.365993226928886,1652.0610000000001,1989.6068084405545,1314.5151915594458,60.4477712169148,1.4628229509448119,1.5766370034719879,13.803307867500001,16.963652918657974,10.642962816342026
2021-03-12,57271.04,5232.31057076,1767.48,40877.58101617,14.55214214,185287457.0,-0.00867287300840247,-0.032170099056526236,-0.09005201231778148,54017.73857142857,50752.83699999999,1781.9314285714286,1713.0520000000001,14.305456298571428,12.412676779666668,76.89251594350029,2726.5579006655753,2156.260603921094,50940.60400000001,58935.48520467982,42945.722795320195,67.48139580559982,47.001082302009536,25.693011041945017,1644.6149999999998,1963.6725434322943,1325.5574565677052,54.14637505417707,1.3984532838434234,1.541000259546275,14.030781794000001,16.647446092889965,11.414117495110037
2021-03-13,61165.19,6187.83400169,1920.98,52560.20386912,15.3088026,145102757.0,0.06799509839527973,0.08684681014778106,0.051996500083663966,55769.24714285714,51192.294,1820.4771428571428,1717.4786666666666,14.630076952857141,12.615791797666667,81.28723295041037,3171.307436442039,2359.269970425283,51124.218,59884.730589536935,42363.705410463066,71.83149179103772,59.35640025638372,32.42568888483276,1643.902,1960.277428655324,1327.526571344676,58.78406332957473,1.3924447974951182,1.5112891671360438,14.241946268499998,16.5172067211888,11.966685815811196
2021-03-14,59016.39,3274.12215493,1848.37,26691.64731908,14.50826645,90232804.0,-0.03513109335555076,-0.03779841539214368,-0.05229253854249838,56919.11714285715,51579.64566666667,1837.7728571428572,1717.5600000000002,14.720153262857142,12.791166941333334,77.181785713581,3312.2034267347917,2549.856661687185,51366.354999999996,60728.777041206136,42003.932958793856,69.50902738397936,62.567815744781,38.45411425682241,1647.3845000000001,1971.448307912802,1323.3206920871983,55.59306106618579,1.3080085435470696,1.4706330424182492,14.244620323499998,16.521059419938183,11.968181227061814
2021-03-15,55644.37,7725.21404982,1793.21,85342.28664203,14.18666172,102600692.0,-0.05713700888854767,-0.029842509887089586,-0.022166999145511346,57378.62714285714,51860.17533333333,1831.7942857142857,1716.7603333333332,14.803649492857144,12.972973823666669,62.36487125407534,3115.853066687974,2663.055942687343,51704.177,61176.98954910536,42231.364450894645,61.125230128872175,59.970630549140196,42.757417515285965,1658.1380000000001,1986.7683123796323,1329.507687620368,46.54905129402336,1.2012936248863806,1.4167651589118755,14.193876505,16.4253027632988,11.962450246701204
2021-03-16,56908.34,7733.22669474,1805.65,87285.79635618,13.62277317,112303590.0,0.022715146204368875,0.006937280073164853,-0.03974779698912845,57661.38714285714,52135.03666666666,1822.2042857142856,1716.882,14.62885842857143,13.135769716999999,67.14464153723387,3027.3385331277823,2735.912460775431,52061.894,61762.22754513108,42361.56045486892,67.03769425176105,58.244737526354356,45.85488151749965,1667.145,2001.8287071813168,1332.4612928186832,48.430390522951214,1.0590125521478218,1.3452146375590648,14.00987978,15.704188013632074,12.315571546367927
2021-03-17,58901.8,5840.07702599,1822.3,42379.79355185,14.2202034,94696339.0,0.035029312048111105,0.009221056129371519,0.043855257849823026,58097.031428571434,52509.77133333333,1826.317142857143,1717.6280000000002,14.627304075714287,13.314385191666666,67.31841123189437,3082.5124053170657,2805.232449683758,52652.55500000001,62515.095404240885,42790.01459575913,64.66044044736539,57.5569895737292,48.195303128745564,1684.252,2013.6275872844028,1354.876412715597,50.469164896892735,0.9831285100632172,1.2727974120598953,14.0300892355,15.72430326598659,12.33587520501341
2021-03-18,57648.05,5516.46389423,1776.02,32571.47907809,14.23002529,79074263.0,-0.021285427610022056,-0.02539647697964109,0.0006906996843658586,58079.311428571425,52792.48866666667,1819.1442857142854,1717.4566666666665,14.37555353857143,13.512123807333333,69.47991068338621,2990.597206544371,2842.305401055881,53219.216,62848.08934133049,43590.34265866951,63.45255201909912,52.670383746758034,49.09031925234806,1700.7,2012.5940120246619,1388.8059879753382,55.58151204370792,0.913254969625843,1.2008889235730849,14.0621934415,15.745428517394004,12.378958365605996
2021-03-19,58072.0,3523.48233151,1809.44,20843.87645642,14.20479584,68715211.0,0.007354108248240676,0.018817355660409207,-0.0017729729558337848,58193.73428571429,52989.079333333335,1825.1385714285714,1716.062666666667,14.325932638571429,13.711531098666667,69.53772039308275,2918.322367545319,2857.5087943537687,53817.317,63065.37214215963,44569.26185784038,65.56620949144315,50.90759703050685,49.453774807979826,1718.2205000000001,2011.7832056820507,1424.6577943179495,58.23641089781221,0.846090673048117,1.1299292734680915,14.112374830499999,15.746658116118747,12.47809154488125
